Grid strategy
16.619303908853837
5.298927304640379
3.4040413271031498
5.406880685262339
5.841591224569266
4.894782071984798
3.733441930480639
3.0142367970124737
2.9004083559677163
3.191992628619729
3.552290126095774
3.739285031649424
3.682075688046896
3.436561864975776
3.1182067856493476
2.8469901873643995
2.7047319305531197
2.7066568798581745
2.7992517293855252
2.8928464602175734
2.913002162544356
2.8368415992510037
2.694340466891185
2.5419188653024127
2.4292704920421695
2.3770832719543833
2.373190232520229
2.384631747537358
2.376972080279954
2.3311461817651384
2.251366305978151
2.1622578836543296
2.097260155837651
2.0773118140192763
2.086896903131212
2.0854751787826284
2.0525840591885816
2.000218950774535
1.9539113567242952
1.93030177036409
1.9248607962481907
1.9214085824864906
1.9090462868219522
1.8894209447953334
1.8710328151246853
1.8598489590272422
1.8539096127076602
1.8459464416525215
1.8328993658672805
1.8193567280171798
1.8102972514008484
1.804748355662298
1.7977840402952927
1.7859657792258268
1.7705867128136656
1.7563063865878068
1.7465779231321377
1.7402638498605403
1.7330984848072275
1.7223081289324256
1.7090517360150608
1.6965023460140927
1.6865480015423
1.6785741134839536
1.670790152640925
1.6621172176491597
1.6528359839030706
1.6438459965987424
1.635590568074542
1.6277342193209627
1.6197263671785818
1.611487316663306
1.603431809859992
1.5959270679622055
1.588854065184487
1.5817264272735458
1.574167027681697
1.5662437454774694
1.5583594505677878
1.5508408032459633
1.5436693575433225
1.5365644334162007
1.5292972752253937
1.5219015247580014
1.514564370544174
1.5073938085003784
1.5003202637700694
1.493226737941054
1.4861031220358853
1.4790595919405896
1.4721805707091677
1.465424542812021
1.4586681331653184
1.4518432666848762
1.4450069050619117
1.4382587687157469
1.4316245012291093
1.425046323126477
1.4184620391963205
1.4118799873249706
1.4053489879001788
1.3988847961453468
1.3924532126713394
1.3860241255697983
1.379624531006529
1.373286025161697
1.3670255243246032
1.3608076691019177
1.3546048459640754
1.3484361157952505
1.3423230982824799
1.3362800435227447
1.3302849358757032
1.3243313426578152
1.318434644533961
1.3126007657973162
1.3068305979787167
1.3011099218065434
1.2954439572236598
1.2898514003025623
1.2843312378554161
1.278880775311207
1.2734931669980862
1.2681760772489257
1.26293772598553
1.2577739945942794
1.2526860272186087
1.2476726850465725
1.242746319328656
1.237898389623818
1.233119356880978
1.2284212815728284
1.223803150129234
1.2192634866439311
1.2147897748025047
1.210391005912969
1.206063012718617
1.2017961327183284
1.1975848511592204
1.193425983043775
1.1893172914208803
1.18524114921246
1.1811908567000784
1.1771660841192308
1.1731428199007583
1.1691102642547828
1.1650574352694536
1.1609727577171431
1.156833823139421
1.1526214925291054
1.1483209637932772
1.1439057932257455
1.1393601798892048
1.1346516247456788
1.1297691831257324
1.1246790250176921
1.1193634414452187
1.113792267694122
1.1079369948060456
1.1017619387545339
1.0952357535829682
1.0883146465460414
1.0809562106656234
1.0731041534673158
1.064704628338872
1.055690854002499
1.0459768092239319
1.0354674187962778
1.0240395580260933
1.0115539186046494
0.9978778715514979
0.9829389048347502
0.9668239086140772
0.949948229174184
0.933159351138665
0.9175433566983645
0.9037293937874544
0.8911820766386754
0.8786030817254726
0.8651738708000912
0.8509163065272061
0.8360099438646147
0.8204506242242102
0.8044427754277239
0.7886279169331538
0.7736128867410547
0.7593138344499034
0.7450068726345433
0.7300532683554352
0.714560942768518
0.699327350688888
0.6851064741632663
0.6719472745891322
0.6593667011146005
0.6470225059603942
0.6349157252807698
0.6229103256705842
0.6106594718382886
0.5980510828672753
0.5853201971534479
0.5727500512567729
0.5605644094514738
0.5485713114658123
0.5360647661186787
0.5225437908053228
0.5079426699925319
0.4922968154152692
0.4758540983416266
0.45918666175253237
0.4435870515529732
0.43054176778829195
0.41802592257359866
0.4019305110390039
0.38359026671078655
0.3670120091524386
0.35471289136766354
0.3747994578108459
0.5307931479101611
0.4080744007518123
0.3291587373876107
0.41321984533769696
0.28401630281072726
0.378870116381446
0.25959056786777573
0.34391673809373113
0.24643254672306975
0.3108023084592591
0.23548195419007595
0.2846985576780465
0.2247602642207376
0.26559927865886973
0.2192178736066459
0.24793567650981457
0.21146114647118527
0.23487235421760652
0.20790227882034576
0.2221962873959404
0.20475785959343717
0.21286887329382512
0.20260452106928226
0.20384601408877456
0.1993806462102478
0.19665785725865353
0.1971884571193465
0.19183087252641612
0.19263356483734054
0.1876182130516484
0.18697281209095445
0.18652036030206923
0.1811990698995816
0.18420682441111477
0.17666670594407857
0.18068500019335865
0.17354551060067264
0.17542072715244705
0.17203681983089408
0.17027191126620952
0.1689559314955623
0.16725773682842077
0.1642827342396799
0.16520685198712476
0.1612987780302467
0.16127042756226556
0.1598816878561152
0.15814915277166006
0.15657824596331324
0.15644852899902173
0.15410450710121662
0.15279460636456305
0.15193900842390817
0.15103942051079677
0.14912926941450225
0.14786437244373804
0.14720129519010675
0.14639237065785835
0.14512178627457828
0.14354525647781652
0.14235999705866376
0.14114154114561897
0.14045923376054154
0.13972753592763434
0.1396695402408883
0.14044639087901706
0.14448281576417504
0.15698279535685508
0.19371169182620127
0.26183185890683475
0.2910843072508065
0.17552450736569544
0.14528226871500202
0.22096216346942882
0.16422918088581284
0.14498403705892093
