Quasirandom strategy
17.464342650859347
6.266275532740684
3.0911756995705426
4.4881810885566376
5.696331447800951
5.48642442731051
4.560800039366791
3.573267475492654
3.0610622705607664
3.0598916323084593
3.4149777847599134
3.780760785512616
3.9465309206605537
3.9633474128854846
3.6537828052308705
3.290272496273085
3.088203916570107
2.9129350464511576
2.937943618819154
3.0890709754494656
3.1665044045198165
3.272931800575149
3.23378679839101
3.0525409047353067
2.8965810886857
2.8057226816536702
2.757953994746771
2.7776826456637176
2.795572214181892
2.780378124133329
2.731300173534186
2.6214046156435202
2.5172451587010563
2.4073802616194597
2.417410707985146
2.4183039007396365
2.281484756797224
2.225917551444515
2.1843259525808363
2.1307107716899956
2.085401410968807
2.0637625736896115
1.975972681290237
1.986863795228048
1.9571980432464706
1.9045701216599669
1.8969980151948964
1.8710006624365174
1.8088734395412391
1.821338451885259
1.7734869172608634
1.781564398833713
1.8107131992859193
1.766073971139191
1.7525477667603864
1.722108006133745
1.7274889299315606
1.6902017543090968
1.695416255365587
1.6685423187947857
1.6432772031476277
1.6494255780700684
1.6497834042788804
1.6144746815000142
1.6010906322062095
1.5905231195329905
1.5611461634541381
1.5655675436700822
1.5329048787984894
1.526655676934666
1.5195314711874386
1.483802654582764
1.4961868072190498
1.4964243742621663
1.4840694451679899
1.4428649025613907
1.451797246897932
1.4427960643540236
1.4423573351819667
1.4216807374712934
1.4173665963857311
1.4004900188333045
1.3953244249819656
1.3908854427625361
1.3740333916003515
1.3679912647739354
1.3542063716154287
1.3731906101124909
1.3510736333078592
1.3481603910377538
1.3267930603967542
1.3160622974513296
1.2966418490796332
1.3084474115030518
1.3010182284124105
1.2917908634694566
1.2783276996884183
1.2598391679934853
1.2826918202306659
1.2597206884434415
1.2527642666574808
1.228316729275523
1.2353730674040928
1.235130479822427
1.234441575480547
1.224495870854844
1.210644497817524
1.2311227470057737
1.1972140714474313
1.191153201248843
1.1863304708093474
1.1698191406889042
1.1792003012464045
1.1585419067939007
1.1684037518240802
1.1564133246165225
1.148773973781135
1.1658061487658296
1.130870863659741
1.133335542577578
1.132370573567694
1.1287362913284091
1.1072271802981393
1.1082707324890024
1.1172788261144215
1.0912831418885771
1.1090339961828555
1.0958260720886357
1.0849457365523147
1.0822453818508424
1.076447246366263
1.0653336099701043
1.058915629124206
1.0385857127931535
1.056128302137429
1.0548432805615313
1.0304987253117766
1.0357101004047906
1.0234542353574854
1.0109310671603067
1.0239813372315203
1.0057094114728327
0.9970053759842176
0.9892527415998508
0.9859284145613204
0.9778564369964442
0.9649751512066784
0.9742295854312462
0.9593614856026467
0.9549626261651449
0.9444569973544648
0.9385986817592656
0.9446860603633188
0.9361210673810826
0.9307658482384814
0.9199808175518458
0.9211391354169773
0.9117738563266203
